"ACCOUNTID","AMOUNT","CAMPAIGNID","CLOSEDATE","CONTACTID","CREATEDBYID","CREATEDDATE","CURRENTGENERATORS__C","DELIVERYINSTALLATIONSTATUS__C","DESCRIPTION","EXPECTEDREVENUE","FISCAL","FISCALQUARTER","FISCALYEAR","FORECASTCATEGORY","FORECASTCATEGORYNAME","HASOPPORTUNITYLINEITEM","HASOPENACTIVITY","HASOVERDUETASK","ID","ISCLOSED","ISDELETED","ISPRIVATE","ISWON","LASTACTIVITYDATE","LASTAMOUNTCHANGEDHISTORYID","LASTCLOSEDATECHANGEDHISTORYID","LASTMODIFIEDBYID","LASTMODIFIEDDATE","LASTREFERENCEDDATE","LASTSTAGECHANGEDATE","LASTVIEWEDDATE","LEADSOURCE","MAINCOMPETITORS__C","NAME","NEXTSTEP","OPPORTUNITY_SOURCE__C","ORDERNUMBER__C","OWNERID","PRICEBOOK2ID","PROBABILITY","PUSHCOUNT","RECORDTYPEID","STAGENAME","SYSTEMMODSTAMP","TOTALOPPORTUNITYQUANTITY","TRACKINGNUMBER__C","TYPE"
"0012w00001Cq6zWAAR","36960.0","","2023-03-10","","0052w00000B4VTyAAN","2022-10-17T00:00:00.000Z","","","","18480.0","2023 1","1","2023","Pipeline","Pipeline","true","true","false","0062w00000GjfGwAAJ","false","false","false","false","2023-01-21","","","0052w00000B4VTyAAN","2023-01-12T23:34:03.000Z","","","","Web","","Opportunity for Weber1078","","BDR","","0052w00000BXX9oAAH","01s2w00000J2EzPAAV","50.0","0","0122w000001Ypd0AAC","Value Proposition","2023-01-12T23:34:15.000Z","924.0","","New Business / Add-on"
"0012w00001Cq7AIAAZ","2345840.0","","2022-10-21","","0052w00000B4VTyAAN","2022-09-08T00:00:00.000Z","","","","2345840.0","2022 4","4","2022","Closed","Closed","true","false","false","0062w00000GjfEWAAZ","true","false","false","true","","0082w00000rVzOGAA0","","0052w00000B4VTyAAN","2023-01-12T23:34:01.000Z","","","","Trade Show","","Opportunity for Cox29","","Alliances","","0052w00000BXX9mAAH","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:34:01.000Z","3465.0","","Existing Business"
"0012w00001Cq77GAAR","4010350.0","","2022-05-19","","0052w00000B4VTyAAN","2021-10-29T00:00:00.000Z","","","","4010350.0","2022 2","2","2022","Closed","Closed","true","false","false","0062w00000GjfEYAAZ","true","false","false","true","","0082w00000rVzQtAAK","","0052w00000B4VTyAAN","2023-01-12T23:34:06.000Z","","","","Employee Referral","","Opportunity for Bass32","","BDR","","0052w00000BXX9rAAH","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:34:06.000Z","4090.0","","New Business / Add-on"
"0012w00001Cq77uAAB","8577295.0","","2023-06-01","","0052w00000B4VTyAAN","2022-11-22T00:00:00.000Z","","","","6004106.5","2023 2","2","2023","BestCase","Best Case","true","true","true","0062w00000GjfEZAAZ","false","false","false","false","2022-12-07","0082w00000rVzLpAAK","","0052w00000B4VTyAAN","2023-01-12T23:34:06.000Z","","","","Trade Show","","Opportunity for Butler33","","Marketing","","0052w00000BXX9oAAH","01s2w00000J2EzPAAV","70.0","0","0122w000001Ypd0AAC","Perception Analysis","2023-01-12T23:34:13.000Z","8351.0","","New Business / Add-on"
"0012w00001Cq7BzAAJ","266400.0","","2022-12-07","","0052w00000B4VTyAAN","2022-08-17T00:00:00.000Z","","","","266400.0","2022 4","4","2022","Closed","Closed","true","false","false","0062w00000GjfEaAAJ","true","false","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:33:59.000Z","","","","Trade Show","","Opportunity for Alvarez35","","AE","","0052w00000BXXA0AAP","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:33:59.000Z","666.0","","Existing Business"
"0012w00001Cq7BuAAJ","809810.0","","2022-12-21","","0052w00000B4VTyAAN","2022-12-06T00:00:00.000Z","","","","0.0","2022 4","4","2022","Omitted","Omitted","true","true","true","0062w00000GjfEbAAJ","true","false","false","false","2023-01-17","0082w00000rVzPoAAK","","0052w00000B4VTyAAN","2023-01-12T23:34:06.000Z","","","","Partner","","Opportunity for Nunez37","","Alliances","","0052w00000BXX9pAAH","01s2w00000J2EzPAAV","0.0","0","0122w000001Ypd0AAC","Closed Lost","2023-01-12T23:34:13.000Z","2826.0","","New Business / Add-on"
"0012w00001Cq79eAAB","980500.0","","2022-12-19","","0052w00000B4VTyAAN","2022-08-05T00:00:00.000Z","","","","980500.0","2022 4","4","2022","Closed","Closed","true","true","false","0062w00000GjfEcAAJ","true","false","false","true","2022-12-17","","","0052w00000B4VTyAAN","2023-01-12T23:34:04.000Z","","","","Partner","","Opportunity for Wilkins38","","Marketing","","0052w00000BXXA2AAP","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:34:13.000Z","1961.0","","New Business / Add-on"
"0012w00001Cq742AAB","77270.0","","2022-08-18","","0052w00000B4VTyAAN","2022-07-11T00:00:00.000Z","","","","0.0","2022 3","3","2022","Omitted","Omitted","true","false","false","0062w00000GjfEfAAJ","true","false","false","false","","0082w00000rVzLqAAK","","0052w00000B4VTyAAN","2023-01-12T23:33:59.000Z","","","","Public Relations","","Opportunity for Vega154","","AE","","0052w00000BXX9mAAH","01s2w00000J2EzPAAV","0.0","0","0122w000001Ypd0AAC","Closed Lost","2023-01-12T23:33:59.000Z","1645.0","","New Business"
"0012w00001Cq6zGAAR","857500.0","","2023-03-10","","0052w00000B4VTyAAN","2022-11-11T00:00:00.000Z","","","","771750.0","2023 1","1","2023","Forecast","Commit","true","true","true","0062w00000GjfEgAAJ","false","false","false","false","2022-12-18","","","0052w00000B4VTyAAN","2023-01-12T23:34:04.000Z","","","","Web","","Opportunity for Moss156","","Marketing","","0052w00000BXX9wAAH","01s2w00000J2EzPAAV","90.0","0","0122w000001Ypd0AAC","Negotiation/Review","2023-01-12T23:34:13.000Z","686.0","","New Business / Add-on"
"0012w00001Cq751AAB","465500.0","","2023-03-21","","0052w00000B4VTyAAN","2022-11-20T00:00:00.000Z","","","","46550.0","2023 1","1","2023","Pipeline","Pipeline","true","true","true","0062w00000GjfEjAAJ","false","false","false","false","2023-01-14","0082w00000rVzLrAAK","","0052w00000B4VTyAAN","2023-01-12T23:34:06.000Z","","","","Advertisement","","Opportunity for Todd162","","Marketing","","0052w00000BXXA2AAP","01s2w00000J2EzPAAV","10.0","0","0122w000001Ypd0AAC","Prospecting","2023-01-12T23:34:13.000Z","931.0","","New Business / Add-on"
"0012w00001Cq7BFAAZ","499450.0","","2023-02-12","","0052w00000B4VTyAAN","2023-01-05T00:00:00.000Z","","","","49945.0","2023 1","1","2023","Pipeline","Pipeline","true","true","true","0062w00000GjfFmAAJ","false","false","false","false","2022-12-11","0082w00000rVzPtAAK","","0052w00000B4VTyAAN","2023-01-12T23:34:03.000Z","","","","Word of mouth","","Opportunity for Schwartz75","","AE","","0052w00000BXX9zAAH","01s2w00000J2EzPAAV","10.0","0","0122w000001Ypd0AAC","Qualification","2023-01-12T23:34:13.000Z","1310.0","","New Business / Add-on"
"0012w00001Cq73WAAR","1630580.0","","2022-09-16","","0052w00000B4VTyAAN","2022-05-22T00:00:00.000Z","","","","0.0","2022 3","3","2022","Omitted","Omitted","true","false","false","0062w00000GjfFnAAJ","true","false","false","false","","0082w00000rVzPuAAK","","0052w00000B4VTyAAN","2023-01-12T23:34:06.000Z","","","","Employee Referral","","Opportunity for Morales81","","Alliances","","0052w00000BXX9zAAH","01s2w00000J2EzPAAV","0.0","0","0122w000001Ypd0AAC","Closed Lost","2023-01-12T23:34:06.000Z","3610.0","","New Business"
"0012w00001Cq760AAB","1093390.0","","2023-04-13","","0052w00000B4VTyAAN","2022-09-21T00:00:00.000Z","","","","546695.0","2023 2","2","2023","Pipeline","Pipeline","true","true","false","0062w00000GjfFrAAJ","false","false","false","false","2023-01-20","0082w00000rVzM3AAK","","0052w00000B4VTyAAN","2023-01-12T23:34:06.000Z","","","","Partner","","Opportunity for Adams87","","AE","","0052w00000BXX9tAAH","01s2w00000J2EzPAAV","50.0","0","0122w000001Ypd0AAC","Value Proposition","2023-01-12T23:34:13.000Z","4534.0","","New Business / Add-on"
"0012w00001Cq71GAAR","19640.0","","2022-09-14","","0052w00000B4VTyAAN","2022-06-09T00:00:00.000Z","","","","0.0","2022 3","3","2022","Omitted","Omitted","true","false","false","0062w00000GjfFwAAJ","true","false","false","false","","","","0052w00000B4VTyAAN","2023-01-12T23:33:55.000Z","","","","Partner","","Opportunity for Hughes209","","Alliances","","0052w00000BXX9tAAH","01s2w00000J2EzPAAV","0.0","0","0122w000001Ypd0AAC","Closed Lost","2023-01-12T23:33:55.000Z","491.0","","Existing Business"
"0012w00001Cq73KAAR","2177800.0","","2022-12-01","","0052w00000B4VTyAAN","2022-06-07T00:00:00.000Z","","","","2177800.0","2022 4","4","2022","Closed","Closed","true","false","false","0062w00000GjfFyAAJ","true","false","false","true","","0082w00000rVzM4AAK","","0052w00000B4VTyAAN","2023-01-12T23:33:57.000Z","","","","Trade Show","","Opportunity for Lopez212","","Alliances","","0052w00000BXX9rAAH","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:33:57.000Z","3011.0","","Existing Business"
"0012w00001Cq75YAAR","640000.0","","2022-10-02","","0052w00000B4VTyAAN","2022-08-04T00:00:00.000Z","","","","640000.0","2022 4","4","2022","Closed","Closed","true","false","false","0062w00000GjfFzAAJ","true","false","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:34:03.000Z","","","","Advertisement","","Opportunity for Guzman213","","Alliances","","0052w00000BXXA0AAP","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:34:03.000Z","512.0","","New Business / Add-on"
"0012w00001Cq7CSAAZ","2305550.0","","2023-01-16","","0052w00000B4VTyAAN","2023-01-02T00:00:00.000Z","","","","461110.0","2023 1","1","2023","Pipeline","Pipeline","true","true","false","0062w00000GjfDyAAJ","false","false","false","false","2022-12-27","0082w00000rVzOEAA0","","0052w00000B4VTyAAN","2023-01-12T23:34:04.000Z","","","","Employee Referral","","Opportunity for Williams149","","BDR","","0052w00000BXXA0AAP","01s2w00000J2EzPAAV","20.0","0","0122w000001Ypd0AAC","Needs Analysis","2023-01-12T23:34:13.000Z","2379.0","","New Business"
"0012w00001Cq70MAAR","2660660.0","","2022-09-19","","0052w00000B4VTyAAN","2022-04-24T00:00:00.000Z","","","","0.0","2022 3","3","2022","Omitted","Omitted","true","false","false","0062w00000GjfDzAAJ","true","false","false","false","","0082w00000rVzPkAAK","","0052w00000B4VTyAAN","2023-01-12T23:34:01.000Z","","","","Employee Referral","","Opportunity for Wagner150","","AE","","0052w00000BXX9nAAH","01s2w00000J2EzPAAV","0.0","0","0122w000001Ypd0AAC","Closed Lost","2023-01-12T23:34:01.000Z","3888.0","","Existing Business"
"0012w00001Cq73EAAR","2868400.0","","2023-01-17","","0052w00000B4VTyAAN","2022-11-10T00:00:00.000Z","","","","573680.0","2023 1","1","2023","Pipeline","Pipeline","true","true","false","0062w00000GjfE2AAJ","false","false","false","false","2023-01-10","0082w00000rVzPlAAK","","0052w00000B4VTyAAN","2023-01-12T23:34:03.000Z","","","","Public Relations","","Opportunity for Dennis260","","AE","","0052w00000BXX9nAAH","01s2w00000J2EzPAAV","20.0","0","0122w000001Ypd0AAC","Needs Analysis","2023-01-12T23:34:13.000Z","3590.0","","Existing Business"
"0012w00001Cq7D9AAJ","1879190.0","","2022-06-24","","0052w00000B4VTyAAN","2021-12-19T00:00:00.000Z","","","","1879190.0","2022 2","2","2022","Closed","Closed","true","false","false","0062w00000GjfE4AAJ","true","false","false","true","","0082w00000rVyw1AAC","","0052w00000B4VTyAAN","2023-01-12T23:34:04.000Z","","","","Advertisement","","Opportunity for Pittman263","","Marketing","","0052w00000BXX9wAAH","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:34:04.000Z","4181.0","","New Business"
"0012w00001Cq7DOAAZ","206640.0","","2023-02-03","","0052w00000B4VTyAAN","2022-11-09T00:00:00.000Z","","","","20664.0","2023 1","1","2023","Pipeline","Pipeline","true","true","true","0062w00000GjfE5AAJ","false","false","false","false","2023-01-20","","","0052w00000B4VTyAAN","2023-01-12T23:33:55.000Z","","","","Word of mouth","","Opportunity for Holmes265","","Marketing","","0052w00000BXXA3AAP","01s2w00000J2EzPAAV","10.0","0","0122w000001Ypd0AAC","Prospecting","2023-01-12T23:34:13.000Z","1722.0","","New Business"
"0012w00001Cq7DhAAJ","1138360.0","","2021-11-11","","0052w00000B4VTyAAN","2021-08-26T00:00:00.000Z","","","","1138360.0","2021 4","4","2021","Closed","Closed","true","false","false","0062w00000GjfG1AAJ","true","false","false","true","","0082w00000rVzM5AAK","","0052w00000B4VTyAAN","2023-01-12T23:33:57.000Z","","","","Employee Referral","","Opportunity for Cain216","","BDR","","0052w00000BXX9uAAH","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:33:57.000Z","3836.0","","New Business"
"0012w00001Cq6zBAAR","1935980.0","","2022-08-25","","0052w00000B4VTyAAN","2022-03-14T00:00:00.000Z","","","","1935980.0","2022 3","3","2022","Closed","Closed","true","false","false","0062w00000GjfG2AAJ","true","false","false","true","","0082w00000rVzM6AAK","","0052w00000B4VTyAAN","2023-01-12T23:34:01.000Z","","","","Word of mouth","","Opportunity for Johnson217","","Alliances","","0052w00000BXXA0AAP","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:34:01.000Z","5260.0","","Existing Business"
"0012w00001Cq70UAAR","374505.0","","2022-08-16","","0052w00000B4VTyAAN","2022-03-22T00:00:00.000Z","","","","374505.0","2022 3","3","2022","Closed","Closed","true","false","false","0062w00000GjfG4AAJ","true","false","false","true","","0082w00000rVzORAA0","","0052w00000B4VTyAAN","2023-01-12T23:33:59.000Z","","","","Trade Show","","Opportunity for Becker221","","BDR","","0052w00000BXX9pAAH","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:33:59.000Z","2420.0","","New Business / Add-on"
"0012w00001Cq72xAAB","917500.0","","2022-07-10","","0052w00000B4VTyAAN","2022-04-03T00:00:00.000Z","","","","917500.0","2022 3","3","2022","Closed","Closed","true","false","false","0062w00000GjfG5AAJ","true","false","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:34:04.000Z","","","","Partner","","Opportunity for McCoy227","","BDR","","0052w00000BXX9yAAH","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:34:04.000Z","1835.0","","New Business / Add-on"
"0012w00001Cq72yAAB","5423800.0","","2022-11-24","","0052w00000B4VTyAAN","2022-10-31T00:00:00.000Z","","","","0.0","2022 4","4","2022","Omitted","Omitted","true","false","false","0062w00000GjfG6AAJ","true","false","false","false","","0082w00000rVzPvAAK","","0052w00000B4VTyAAN","2023-01-12T23:34:04.000Z","","","","Public Relations","","Opportunity for Lee231","","BDR","","0052w00000BXX9yAAH","01s2w00000J2EzPAAV","0.0","0","0122w000001Ypd0AAC","Closed Lost","2023-01-12T23:34:04.000Z","4764.0","","New Business"
"0012w00001Cq702AAB","1188240.0","","2023-04-05","","0052w00000B4VTyAAN","2022-09-04T00:00:00.000Z","","","","237648.0","2023 2","2","2023","Pipeline","Pipeline","true","true","false","0062w00000GjfG7AAJ","false","false","false","false","2023-02-16","0082w00000rVzSCAA0","","0052w00000B4VTyAAN","2023-01-12T23:34:06.000Z","","","","Public Relations","","Opportunity for Burns308","","AE","","0052w00000BXX9pAAH","01s2w00000J2EzPAAV","20.0","0","0122w000001Ypd0AAC","Needs Analysis","2023-01-12T23:34:13.000Z","2094.0","","Existing Business"
"0012w00001Cq75kAAB","3709600.0","","2022-07-09","","0052w00000B4VTyAAN","2021-12-19T00:00:00.000Z","","","","3709600.0","2022 3","3","2022","Closed","Closed","true","false","false","0062w00000GjfG8AAJ","true","false","false","true","","0082w00000rVzM7AAK","","0052w00000B4VTyAAN","2023-01-12T23:34:01.000Z","","","","Employee Referral","","Opportunity for Smith309","","BDR","","0052w00000BXX9wAAH","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:34:01.000Z","5584.0","","New Business"
"0012w00001Cq6yVAAR","3207480.0","","2023-02-11","","0052w00000B4VTyAAN","2022-08-20T00:00:00.000Z","","","","641496.0","2023 1","1","2023","Pipeline","Pipeline","true","true","true","0062w00000GjfG9AAJ","false","false","false","false","2022-12-21","0082w00000rVzPwAAK","","0052w00000B4VTyAAN","2023-01-12T23:34:04.000Z","","","","Word of mouth","","Opportunity for Pope310","","BDR","","0052w00000BXXA3AAP","01s2w00000J2EzPAAV","20.0","0","0122w000001Ypd0AAC","Needs Analysis","2023-01-12T23:34:13.000Z","4133.0","","Existing Business"
"0012w00001Cq7DuAAJ","55530.0","","2022-05-16","","0052w00000B4VTyAAN","2022-04-07T00:00:00.000Z","","","","0.0","2022 2","2","2022","Omitted","Omitted","true","false","false","0062w00000GjfGAAAZ","true","false","false","false","","","","0052w00000B4VTyAAN","2023-01-12T23:34:06.000Z","","","","Employee Referral","","Opportunity for Tyler313","","BDR","","0052w00000BXX9wAAH","01s2w00000J2EzPAAV","0.0","0","0122w000001Ypd0AAC","Closed Lost","2023-01-12T23:34:06.000Z","617.0","","Existing Business"
"0012w00001Cq7A4AAJ","637600.0","","2021-12-05","","0052w00000B4VTyAAN","2021-11-09T00:00:00.000Z","","","","0.0","2021 4","4","2021","Omitted","Omitted","true","false","false","0062w00000GjfGCAAZ","true","false","false","false","","","","0052w00000B4VTyAAN","2023-01-12T23:33:57.000Z","","","","Partner","","Opportunity for McGee320","","Marketing","","0052w00000BXX9pAAH","01s2w00000J2EzPAAV","0.0","0","0122w000001Ypd0AAC","Closed Lost","2023-01-12T23:33:57.000Z","1594.0","","Existing Business"
"0012w00001Cq7AHAAZ","3729975.0","","2023-07-09","","0052w00000B4VTyAAN","2022-12-28T00:00:00.000Z","","","","372997.5","2023 3","3","2023","Pipeline","Pipeline","true","true","false","0062w00000GjfGDAAZ","false","false","false","false","2022-11-23","0082w00000rVzM8AAK","","0052w00000B4VTyAAN","2023-01-12T23:34:04.000Z","","","","Employee Referral","","Opportunity for Olson321","","AE","","0052w00000BXX9sAAH","01s2w00000J2EzPAAV","10.0","0","0122w000001Ypd0AAC","Qualification","2023-01-12T23:34:13.000Z","10742.0","","Existing Business"
"0012w00001Cq77iAAB","384840.0","","2022-08-08","","0052w00000B4VTyAAN","2022-03-19T00:00:00.000Z","","","","0.0","2022 3","3","2022","Omitted","Omitted","true","false","false","0062w00000GjfGEAAZ","true","false","false","false","","0082w00000rVzOSAA0","","0052w00000B4VTyAAN","2023-01-12T23:34:04.000Z","","","","Employee Referral","","Opportunity for Holland322","","AE","","0052w00000BXX9nAAH","01s2w00000J2EzPAAV","0.0","0","0122w000001Ypd0AAC","Closed Lost","2023-01-12T23:34:04.000Z","1765.0","","Existing Business"
"0012w00001Cq70xAAB","7747190.0","","2022-03-28","","0052w00000B4VTyAAN","2022-01-04T00:00:00.000Z","","","","7747190.0","2022 1","1","2022","Closed","Closed","true","false","false","0062w00000GjfGFAAZ","true","false","false","true","","0082w00000rVzM9AAK","","0052w00000B4VTyAAN","2023-01-12T23:34:04.000Z","","","","Trade Show","","Opportunity for Martin324","","Alliances","","0052w00000BXX9pAAH","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:34:04.000Z","13092.0","","New Business"
"0012w00001Cq7AAAAZ","263500.0","","2022-07-08","","0052w00000B4VTyAAN","2021-11-25T00:00:00.000Z","","","","263500.0","2022 3","3","2022","Closed","Closed","true","false","false","0062w00000GjfGzAAJ","true","false","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:33:59.000Z","","","","Seminar - Internal","","Opportunity for Soto1087","","Alliances","","0052w00000BXX9pAAH","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:33:59.000Z","527.0","","New Business / Add-on"
"0012w00001Cq78WAAR","2592000.0","","2023-03-26","","0052w00000B4VTyAAN","2022-09-04T00:00:00.000Z","","","","518400.0","2023 1","1","2023","Pipeline","Pipeline","true","false","false","0062w00000GjfH0AAJ","false","false","false","false","2023-01-10","","","0052w00000B4VTyAAN","2023-01-12T23:34:04.000Z","","","","Public Relations","","Opportunity for Alvarez1088","","BDR","","0052w00000BXX9vAAH","01s2w00000J2EzPAAV","20.0","0","0122w000001Ypd0AAC","Needs Analysis","2023-01-12T23:34:13.000Z","1620.0","","New Business"
"0012w00001Cq7A9AAJ","88400.0","","2021-10-24","","0052w00000B4VTyAAN","2021-09-25T00:00:00.000Z","","","","0.0","2021 4","4","2021","Omitted","Omitted","true","false","false","0062w00000GjfH1AAJ","true","false","false","false","","0082w00000rVzRqAAK","","0052w00000B4VTyAAN","2023-01-12T23:34:06.000Z","","","","Employee Referral","","Opportunity for Hunter1091","","AE","","0052w00000BXX9nAAH","01s2w00000J2EzPAAV","0.0","0","0122w000001Ypd0AAC","Closed Lost","2023-01-12T23:34:06.000Z","2210.0","","New Business"
"0012w00001Cq70DAAR","163110.0","","2022-07-18","","0052w00000B4VTyAAN","2022-02-04T00:00:00.000Z","","","","0.0","2022 3","3","2022","Omitted","Omitted","true","false","false","0062w00000GjfH3AAJ","true","false","false","false","","0082w00000rVzQ2AAK","","0052w00000B4VTyAAN","2023-01-12T23:34:04.000Z","","","","Web","","Opportunity for Chandler1451","","AE","","0052w00000BXXA3AAP","01s2w00000J2EzPAAV","0.0","0","0122w000001Ypd0AAC","Closed Lost","2023-01-12T23:34:04.000Z","1494.0","","New Business / Add-on"
"0012w00001Cq73SAAR","735870.0","","2023-04-08","","0052w00000B4VTyAAN","2023-01-11T00:00:00.000Z","","","","73587.0","2023 2","2","2023","Pipeline","Pipeline","true","true","false","0062w00000GjfH4AAJ","false","false","false","false","2023-01-22","0082w00000rVzOXAA0","","0052w00000B4VTyAAN","2023-01-12T23:33:59.000Z","","","","Employee Referral","","Opportunity for Grant1452","","AE","","0052w00000BXX9qAAH","01s2w00000J2EzPAAV","10.0","0","0122w000001Ypd0AAC","Prospecting","2023-01-12T23:34:13.000Z","675.0","","Existing Business"
